"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"1197";"12";"1"
"1198";"12";"1"
"1199";"13";"0"
"1200";"12";"1"
"1201";"12";"1"
"1202";"13";"0"
"1203";"12";"1"
"1204";"12";"1"
"1205";"13";"0"
"1206";"12";"1"
"1207";"13";"0"
"1208";"13";"0"
"1209";"13";"0"
"1210";"13";"0"
"1211";"13";"0"
"1212";"13";"0"
"1213";"13";"0"
"1214";"13";"0"
"1215";"13";"0"
"1216";"13";"0"
"1217";"13";"0"
"1218";"13";"0"
"1219";"13";"0"
"1220";"13";"0"
"1221";"13";"0"
"1222";"13";"0"
"1223";"13";"0"
"1224";"13";"0"
"1225";"13";"0"
"1226";"13";"0"
"1227";"13";"1"
"1228";"13";"0"
"1229";"13";"0"
"1230";"13";"0"
"1231";"13";"0"
"1232";"13";"0"
"1233";"12";"1"
"1234";"12";"2"
"1235";"12";"1"
"1236";"11";"3"
"1237";"13";"1"
"1238";"14";"0"
"1239";"13";"2"
"1240";"13";"2"
"1241";"15";"0"
"1242";"14";"2"
"1243";"15";"1"
"1244";"15";"0"
"1245";"15";"1"
"1246";"15";"1"
"1247";"15";"0"
"1248";"15";"1"
"1249";"15";"1"
"1250";"15";"0"
"1251";"15";"0"
"1252";"14";"1"
"1253";"15";"0"
"1254";"15";"0"
"1255";"14";"1"
"1256";"15";"0"
"1257";"14";"1"
"1258";"14";"1"
"1259";"15";"0"
"1260";"14";"1"
"1261";"14";"1"
"1262";"15";"0"
"1263";"15";"0"
"1264";"14";"1"
"1265";"15";"0"
"1266";"14";"1"
"1267";"15";"0"
"1268";"15";"0"
"1269";"15";"0"
"1270";"15";"0"
"1271";"15";"0"
"1272";"14";"1"
"1273";"14";"1"
"1274";"15";"0"
"1275";"15";"0"
"1276";"14";"1"
"1277";"15";"0"
"1278";"14";"2"
"1279";"14";"2"
"1280";"15";"0"
"1281";"14";"1"
"1282";"14";"1"
"1283";"15";"0"
"1284";"14";"1"
"1285";"14";"2"
"1286";"15";"0"
"1287";"14";"2"
"1288";"14";"2"
"1289";"15";"0"
"1290";"15";"0"
"1291";"14";"1"
"1292";"15";"0"
"1293";"15";"0"
"1294";"14";"1"
"1295";"15";"0"
"1296";"14";"1"
"1297";"14";"1"
"1298";"14";"1"
"1299";"14";"2"
"1300";"14";"1"
"1301";"14";"1"
"1302";"13";"2"
"1303";"13";"2"
"1304";"15";"0"
"1305";"14";"2"
"1306";"14";"1"
"1307";"15";"0"
"1308";"14";"1"
"1309";"15";"0"
"1310";"15";"0"
"1311";"15";"1"
"1312";"15";"2"
"1313";"15";"1"
"1314";"15";"1"
"1315";"15";"1"
"1316";"15";"1"
"1317";"15";"1"
"1318";"15";"1"
"1319";"15";"0"
"1320";"15";"0"
"1321";"15";"0"
"1322";"15";"0"
"1323";"15";"0"
"1324";"15";"0"
"1325";"15";"0"
"1326";"15";"0"
"1327";"15";"0"
"1328";"15";"0"
"1329";"15";"0"
"1330";"15";"0"
"1331";"15";"0"
"1332";"15";"0"
"1333";"15";"1"
"1334";"15";"0"
"1335";"15";"1"
"1336";"15";"0"
"1337";"15";"0"
"1338";"15";"0"
"1339";"15";"0"
"1340";"15";"0"
"1341";"15";"0"
"1342";"15";"0"
"1343";"15";"0"
"1344";"15";"0"
"1345";"15";"0"
"1346";"15";"0"
"1347";"15";"0"
"1348";"15";"1"
"1349";"15";"0"
"1350";"15";"1"
"1351";"15";"1"
"1352";"15";"0"
"1353";"15";"1"
"1354";"15";"1"
"1355";"15";"0"
"1356";"14";"2"
"1357";"14";"2"
"1358";"15";"0"
"1359";"14";"2"
"1360";"14";"2"
"1361";"15";"0"
"1362";"14";"2"
"1363";"14";"2"
"1364";"15";"0"
"1365";"14";"2"
"1366";"14";"2"
"1367";"15";"1"
"1368";"14";"2"
"1369";"14";"2"
"1370";"15";"0"
"1371";"14";"2"
"1372";"14";"2"
"1373";"15";"0"
"1374";"14";"2"
"1375";"14";"2"
"1376";"15";"0"
"1377";"14";"2"
"1378";"14";"2"
"1379";"14";"0"
"1380";"14";"1"
"1381";"14";"1"
"1382";"14";"0"
"1383";"14";"1"
"1384";"14";"2"
"1385";"14";"0"
"1386";"14";"1"
"1387";"14";"1"
"1388";"14";"0"
"1389";"14";"1"
"1390";"14";"1"
"1391";"14";"0"
"1392";"14";"0"
"1393";"14";"1"
"1394";"14";"0"
"1395";"14";"0"
"1396";"14";"0"
"1397";"14";"0"
"1398";"14";"0"
"1399";"14";"1"
"1400";"14";"0"
"1401";"14";"1"
"1402";"14";"0"
"1403";"14";"0"
"1404";"14";"0"
"1405";"14";"0"
"1406";"14";"0"
"1407";"14";"0"
"1408";"14";"0"
"1409";"14";"0"
"1410";"14";"0"
"1411";"14";"1"
"1412";"14";"0"
"1413";"14";"0"
"1414";"14";"0"
"1415";"14";"0"
"1416";"14";"0"
"1417";"14";"0"
"1418";"14";"0"
"1419";"14";"0"
"1420";"14";"0"
"1421";"14";"0"
"1422";"13";"1"
"1423";"14";"0"
"1424";"14";"0"
"1425";"13";"1"
"1426";"14";"0"
"1427";"14";"0"
"1428";"13";"1"
"1429";"13";"1"
"1430";"14";"0"
"1431";"14";"1"
"1432";"14";"1"
"1433";"14";"0"
"1434";"14";"1"
"1435";"13";"1"
"1436";"14";"0"
"1437";"14";"1"
"1438";"14";"1"
"1439";"14";"1"
"1440";"13";"2"
"1441";"14";"1"
"1442";"13";"2"
"1443";"11";"4"
"1444";"11";"4"
"1445";"13";"2"
"1446";"11";"4"
"1447";"12";"3"
"1448";"13";"2"
"1449";"10";"4"
"1450";"9";"6"
"1451";"13";"2"
"1452";"7";"8"
"1453";"7";"8"
"1454";"13";"2"
"1455";"5";"9"
"1456";"7";"7"
"1457";"12";"2"
"1458";"6";"8"
"1459";"6";"8"
"1460";"11";"3"
"1461";"6";"8"
"1462";"6";"8"
"1463";"10";"4"
"1464";"7";"9"
"1465";"7";"9"
"1466";"12";"4"
"1467";"9";"9"
"1468";"8";"11"
"1469";"14";"5"
"1470";"11";"10"
"1471";"10";"11"
"1472";"10";"8"
"1473";"6";"12"
"1474";"5";"13"
"1475";"11";"7"
"1476";"9";"13"
"1477";"9";"12"
"1478";"13";"8"
"1479";"13";"13"
"1480";"11";"13"
"1481";"15";"9"
"1482";"12";"14"
"1483";"11";"15"
"1484";"15";"10"
"1485";"14";"15"
"1486";"12";"14"
"1487";"15";"8"
"1488";"13";"16"
"1489";"12";"16"
"1490";"15";"7"
"1491";"11";"16"
"1492";"13";"14"
"1493";"9";"13"
"1494";"8";"14"
"1495";"6";"12"
"1496";"8";"10"
"1497";"6";"12"
"1498";"6";"9"
"1499";"4";"13"
"1500";"4";"11"
"1501";"4";"12"
"1502";"3";"13"
"1503";"3";"13"
"1504";"2";"13"
"1505";"4";"11"
"1506";"6";"9"
"1507";"6";"9"
"1508";"4";"7"
"1509";"2";"9"
"1510";"2";"9"
"1511";"1";"11"
"1512";"0";"10"
"1513";"0";"11"
"1514";"5";"6"
"1515";"4";"11"
"1516";"3";"11"
"1517";"4";"10"
"1518";"0";"13"
"1519";"0";"15"
"1520";"7";"8"
"1521";"5";"12"
"1522";"4";"12"
"1523";"10";"6"
"1524";"8";"14"
"1525";"6";"16"
"1526";"15";"5"
"1527";"11";"18"
"1528";"8";"19"
"1529";"15";"4"
"1530";"9";"15"
"1531";"11";"13"
"1532";"15";"6"
"1533";"10";"15"
"1534";"11";"14"
"1535";"15";"4"
"1536";"9";"15"
"1537";"9";"15"
"1538";"15";"6"
"1539";"10";"15"
"1540";"8";"17"
"1541";"15";"7"
"1542";"13";"16"
"1543";"12";"15"
"1544";"15";"7"
"1545";"12";"11"
"1546";"12";"13"
"1547";"15";"9"
"1548";"14";"11"
"1549";"14";"10"
"1550";"15";"6"
"1551";"11";"13"
"1552";"11";"13"
"1553";"15";"5"
"1554";"8";"17"
"1555";"11";"14"
"1556";"15";"9"
"1557";"12";"14"
"1558";"14";"12"
"1559";"12";"10"
"1560";"9";"13"
"1561";"6";"15"
"1562";"11";"10"
"1563";"8";"14"
"1564";"5";"18"
"1565";"8";"15"
"1566";"8";"15"
"1567";"8";"13"
"1568";"9";"12"
"1569";"4";"17"
"1570";"3";"14"
"1571";"6";"11"
"1572";"2";"15"
"1573";"2";"15"
"1574";"0";"17"
"1575";"0";"15"
"1576";"2";"13"
"1577";"0";"16"
"1578";"0";"13"
"1579";"0";"15"
"1580";"2";"13"
"1581";"1";"13"
"1582";"0";"16"
"1583";"5";"11"
"1584";"0";"18"
"1585";"1";"17"
"1586";"6";"12"
"1587";"5";"15"
"1588";"5";"17"
"1589";"12";"10"
"1590";"10";"14"
"1591";"8";"16"
"1592";"14";"10"
"1593";"10";"17"
"1594";"12";"15"
"1595";"15";"8"
"1596";"11";"15"
"1597";"14";"12"
"1598";"13";"11"
"1599";"11";"14"
"1600";"13";"12"
"1601";"14";"11"
"1602";"15";"10"
"1603";"15";"9"
"1604";"14";"10"
"1605";"14";"10"
"1606";"13";"14"
"1607";"12";"14"
"1608";"15";"11"
"1609";"13";"16"
"1610";"15";"11"
"1611";"11";"17"
"1612";"14";"14"
"1613";"14";"12"
"1614";"11";"15"
"1615";"12";"14"
"1616";"8";"15"
"1617";"10";"13"
"1618";"9";"13"
"1619";"7";"13"
"1620";"7";"13"
"1621";"7";"10"
"1622";"6";"9"
"1623";"5";"12"
"1624";"7";"10"
"1625";"4";"13"
"1626";"4";"13"
"1627";"5";"12"
"1628";"3";"14"
"1629";"4";"13"
"1630";"3";"14"
"1631";"0";"13"
"1632";"1";"12"
"1633";"1";"12"
"1634";"0";"14"
"1635";"4";"10"
"1636";"2";"13"
"1637";"5";"10"
"1638";"5";"11"
"1639";"2";"17"
"1640";"1";"15"
"1641";"2";"14"
"1642";"2";"15"
"1643";"1";"16"
"1644";"1";"17"
"1645";"1";"16"
"1646";"0";"14"
"1647";"0";"16"
"1648";"0";"17"
"1649";"5";"12"
"1650";"1";"16"
"1651";"0";"17"
"1652";"5";"12"
"1653";"4";"15"
"1654";"1";"18"
"1655";"5";"14"
"1656";"3";"17"
"1657";"3";"17"
"1658";"3";"15"
"1659";"2";"16"
"1660";"0";"15"
"1661";"0";"13"
"1662";"0";"14"
"1663";"0";"14"
"1664";"0";"12"
"1665";"0";"17"
"1666";"1";"16"
"1667";"0";"15"
"1668";"0";"17"
"1669";"3";"14"
"1670";"1";"12"
"1671";"0";"17"
"1672";"0";"17"
"1673";"6";"11"
"1674";"2";"15"
"1675";"2";"14"
"1676";"1";"13"
"1677";"0";"15"
"1678";"0";"17"
"1679";"4";"13"
"1680";"2";"15"
"1681";"0";"18"
"1682";"0";"14"
"1683";"0";"19"
"1684";"0";"18"
"1685";"0";"16"
"1686";"0";"17"
"1687";"0";"15"
"1688";"0";"13"
"1689";"0";"16"
"1690";"0";"16"
"1691";"0";"13"
"1692";"0";"17"
"1693";"2";"15"
"1694";"2";"11"
"1695";"0";"14"
"1696";"0";"15"
"1697";"0";"12"
"1698";"0";"17"
"1699";"4";"13"
"1700";"4";"10"
"1701";"4";"13"
"1702";"5";"12"
"1703";"9";"8"
"1704";"8";"14"
"1705";"6";"16"
"1706";"12";"10"
"1707";"11";"15"
"1708";"10";"14"
"1709";"15";"9"
"1710";"13";"13"
"1711";"15";"10"
"1712";"15";"6"
"1713";"13";"10"
"1714";"11";"12"
"1715";"13";"10"
"1716";"13";"10"
"1717";"11";"12"
"1718";"12";"11"
"1719";"10";"12"
"1720";"13";"9"
"1721";"12";"9"
"1722";"11";"10"
"1723";"11";"9"
"1724";"12";"8"
"1725";"11";"9"
"1726";"11";"9"
"1727";"10";"10"
"1728";"11";"9"
"1729";"11";"9"
"1730";"11";"10"
"1731";"10";"11"
"1732";"12";"9"
"1733";"11";"9"
"1734";"9";"11"
"1735";"9";"8"
"1736";"7";"12"
"1737";"7";"12"
"1738";"6";"12"
"1739";"6";"10"
"1740";"4";"15"
"1741";"5";"14"
"1742";"4";"11"
"1743";"2";"13"
"1744";"2";"12"
"1745";"1";"11"
"1746";"1";"13"
"1747";"0";"13"
"1748";"4";"9"
"1749";"2";"13"
"1750";"2";"13"
"1751";"1";"11"
"1752";"1";"13"
"1753";"1";"13"
"1754";"6";"8"
"1755";"5";"12"
"1756";"5";"12"
"1757";"10";"7"
"1758";"8";"10"
"1759";"9";"9"
"1760";"8";"6"
"1761";"6";"10"
"1762";"5";"11"
"1763";"9";"7"
"1764";"9";"9"
"1765";"7";"10"
"1766";"7";"10"
"1767";"7";"11"
"1768";"9";"9"
"1769";"10";"8"
"1770";"9";"9"
"1771";"8";"10"
"1772";"8";"12"
"1773";"8";"10"
"1774";"8";"13"
"1775";"14";"7"
"1776";"13";"12"
"1777";"15";"9"
"1778";"14";"9"
"1779";"14";"9"
"1780";"15";"8"
"1781";"14";"10"
"1782";"15";"8"
"1783";"14";"10"
"1784";"14";"9"
"1785";"14";"10"
"1786";"13";"10"
"1787";"15";"8"
"1788";"15";"9"
"1789";"13";"11"
"1790";"15";"6"
"1791";"14";"8"
"1792";"14";"9"
"1793";"15";"6"
"1794";"12";"11"
"1795";"14";"9"
"1796";"15";"5"
"1797";"15";"7"
"1798";"14";"11"
"1799";"15";"6"
"1800";"14";"11"
"1801";"13";"11"
"1802";"15";"5"
"1803";"14";"10"
"1804";"14";"8"
"1805";"14";"7"
"1806";"14";"7"
"1807";"14";"6"
"1808";"13";"6"
"1809";"12";"7"
"1810";"10";"9"
"1811";"5";"13"
"1812";"10";"8"
"1813";"9";"8"
"1814";"9";"8"
"1815";"9";"8"
"1816";"9";"11"
"1817";"6";"11"
"1818";"8";"9"
"1819";"10";"7"
"1820";"9";"7"
"1821";"9";"7"
"1822";"9";"9"
"1823";"7";"8"
"1824";"8";"7"
"1825";"8";"7"
"1826";"5";"11"
"1827";"8";"8"
"1828";"8";"7"
"1829";"7";"8"
"1830";"9";"6"
"1831";"9";"6"
"1832";"6";"9"
"1833";"9";"6"
"1834";"9";"7"
"1835";"7";"8"
"1836";"8";"7"
"1837";"7";"9"
"1838";"10";"6"
"1839";"10";"6"
"1840";"9";"7"
"1841";"12";"4"
"1842";"12";"6"
"1843";"12";"5"
"1844";"10";"6"
"1845";"10";"6"
"1846";"11";"5"
"1847";"9";"7"
"1848";"7";"9"
"1849";"6";"8"
"1850";"7";"7"
"1851";"7";"6"
"1852";"7";"7"
"1853";"7";"6"
"1854";"8";"5"
"1855";"7";"6"
"1856";"7";"4"
"1857";"7";"7"
"1858";"6";"10"
"1859";"6";"8"
"1860";"4";"10"
"1861";"10";"4"
"1862";"9";"3"
"1863";"9";"5"
"1864";"11";"3"
"1865";"9";"4"
"1866";"10";"3"
"1867";"10";"3"
"1868";"9";"4"
"1869";"10";"3"
"1870";"10";"5"
"1871";"11";"4"
"1872";"11";"4"
"1873";"11";"4"
"1874";"8";"6"
"1875";"8";"5"
"1876";"7";"6"
"1877";"5";"7"
"1878";"7";"5"
"1879";"7";"5"
"1880";"3";"6"
"1881";"4";"5"
"1882";"2";"5"
"1883";"0";"7"
"1884";"0";"8"
"1885";"0";"9"
"1886";"0";"10"
"1887";"0";"10"
"1888";"0";"10"
"1889";"0";"10"
"1890";"0";"10"
"1891";"0";"10"
"1892";"0";"13"
"1893";"0";"12"
"1894";"3";"9"
"1895";"0";"13"
"1896";"0";"12"
"1897";"1";"11"
"1898";"1";"11"
"1899";"0";"15"
"1900";"3";"12"
"1901";"1";"14"
"1902";"0";"15"
"1903";"0";"15"
"1904";"3";"12"
"1905";"3";"13"
"1906";"4";"12"
"1907";"6";"10"
"1908";"5";"10"
"1909";"4";"11"
"1910";"5";"10"
"1911";"4";"10"
"1912";"3";"13"
"1913";"7";"9"
"1914";"6";"11"
"1915";"8";"9"
"1916";"9";"8"
"1917";"8";"8"
"1918";"10";"6"
"1919";"10";"6"
"1920";"8";"8"
"1921";"8";"7"
"1922";"11";"4"
"1923";"11";"7"
"1924";"11";"6"
"1925";"14";"3"
"1926";"12";"5"
"1927";"12";"5"
"1928";"11";"6"
"1929";"12";"5"
"1930";"12";"5"
"1931";"10";"7"
"1932";"13";"4"
"1933";"13";"3"
"1934";"10";"7"
"1935";"13";"4"
"1936";"12";"4"
"1937";"11";"6"
"1938";"14";"3"
"1939";"14";"3"
"1940";"12";"4"
"1941";"13";"3"
"1942";"13";"3"
"1943";"12";"5"
"1944";"15";"2"
"1945";"14";"4"
"1946";"14";"4"
"1947";"13";"5"
"1948";"13";"4"
"1949";"14";"3"
"1950";"13";"4"
"1951";"14";"3"
"1952";"14";"3"
"1953";"13";"5"
"1954";"13";"4"
"1955";"15";"2"
"1956";"15";"4"
"1957";"15";"4"
"1958";"15";"3"
"1959";"15";"3"
"1960";"15";"4"
"1961";"15";"2"
"1962";"15";"1"
"1963";"15";"2"
"1964";"15";"1"
"1965";"15";"1"
"1966";"15";"1"
"1967";"15";"0"
"1968";"15";"3"
"1969";"15";"3"
"1970";"15";"0"
"1971";"15";"1"
"1972";"15";"2"
"1973";"15";"0"
"1974";"15";"1"
"1975";"15";"1"
"1976";"15";"0"
"1977";"15";"0"
"1978";"15";"1"
"1979";"15";"0"
"1980";"15";"0"
"1981";"15";"0"
"1982";"15";"0"
"1983";"15";"0"
"1984";"14";"2"
"1985";"14";"1"
"1986";"14";"2"
"1987";"15";"1"
"1988";"15";"0"
"1989";"15";"1"
"1990";"15";"0"
"1991";"15";"0"
"1992";"15";"0"
"1993";"15";"0"
"1994";"15";"1"
"1995";"14";"2"
"1996";"14";"1"
"1997";"15";"0"
"1998";"14";"2"
"1999";"14";"2"
"2000";"15";"0"
"2001";"14";"2"
"2002";"14";"2"
"2003";"15";"1"
"2004";"14";"3"
"2005";"14";"2"
"2006";"14";"2"
"2007";"14";"4"
"2008";"13";"5"
"2009";"13";"5"
"2010";"11";"6"
"2011";"12";"5"
"2012";"11";"6"
"2013";"10";"4"
"2014";"10";"4"
"2015";"8";"8"
"2016";"10";"6"
"2017";"9";"5"
"2018";"7";"6"
"2019";"8";"5"
"2020";"8";"5"
"2021";"7";"7"
"2022";"6";"6"
"2023";"6";"7"
"2024";"3";"9"
"2025";"5";"7"
"2026";"5";"6"
"2027";"2";"9"
"2028";"4";"7"
"2029";"6";"5"
"2030";"5";"6"
"2031";"6";"5"
"2032";"5";"5"
"2033";"3";"7"
"2034";"1";"6"
"2035";"0";"7"
"2036";"3";"4"
"2037";"3";"3"
"2038";"2";"4"
"2039";"3";"3"
"2040";"2";"3"
"2041";"3";"2"
"2042";"3";"3"
"2043";"3";"3"
"2044";"3";"2"
"2045";"3";"2"
"2046";"3";"2"
"2047";"3";"4"
"2048";"3";"2"
"2049";"2";"2"
"2050";"2";"2"
"2051";"2";"3"
"2052";"0";"4"
"2053";"0";"5"
"2054";"3";"2"
"2055";"2";"5"
"2056";"4";"3"
"2057";"4";"2"
"2058";"3";"3"
"2059";"3";"3"
"2060";"3";"3"
"2061";"2";"5"
"2062";"2";"3"
"2063";"4";"1"
"2064";"3";"3"
"2065";"1";"5"
"2066";"5";"1"
"2067";"5";"2"
"2068";"5";"3"
"2069";"5";"1"
"2070";"5";"3"
"2071";"5";"1"
"2072";"5";"1"
"2073";"5";"1"
"2074";"5";"2"
"2075";"5";"0"
"2076";"5";"1"
"2077";"4";"2"
"2078";"6";"0"
"2079";"5";"2"
"2080";"6";"1"
"2081";"6";"1"
"2082";"6";"2"
"2083";"6";"1"
"2084";"6";"0"
"2085";"6";"1"
"2086";"6";"1"
"2087";"6";"1"
"2088";"6";"2"
"2089";"6";"2"
"2090";"6";"0"
"2091";"6";"2"
"2092";"6";"2"
"2093";"6";"1"
"2094";"6";"1"
"2095";"6";"1"
"2096";"6";"2"
"2097";"6";"1"
"2098";"6";"3"
"2099";"6";"1"
"2100";"5";"4"
"2101";"7";"2"
"2102";"7";"2"
"2103";"7";"3"
"2104";"7";"3"
"2105";"7";"1"
"2106";"6";"4"
"2107";"6";"2"
"2108";"6";"2"
"2109";"5";"3"
"2110";"5";"3"
"2111";"6";"2"
"2112";"6";"2"
"2113";"6";"2"
"2114";"5";"3"
"2115";"6";"2"
"2116";"6";"3"
"2117";"5";"3"
"2118";"5";"4"
"2119";"6";"3"
"2120";"5";"3"
"2121";"5";"4"
"2122";"5";"3"
"2123";"5";"4"
"2124";"5";"5"
"2125";"5";"5"
"2126";"5";"5"
"2127";"5";"6"
"2128";"3";"5"
"2129";"3";"5"
"2130";"2";"5"
"2131";"2";"5"
"2132";"1";"7"
"2133";"3";"5"
"2134";"4";"4"
"2135";"2";"7"
"2136";"4";"5"
"2137";"0";"8"
"2138";"0";"7"
"2139";"1";"6"
"2140";"1";"6"
"2141";"1";"8"
"2142";"0";"8"
"2143";"1";"7"
"2144";"1";"8"
"2145";"0";"9"
"2146";"2";"7"
"2147";"2";"7"
"2148";"1";"8"
"2149";"0";"8"
"2150";"1";"7"
"2151";"0";"8"
"2152";"0";"8"
"2153";"3";"5"
"2154";"1";"7"
"2155";"4";"4"
"2156";"3";"3"
"2157";"2";"4"
"2158";"2";"3"
"2159";"1";"5"
"2160";"3";"3"
"2161";"2";"3"
"2162";"0";"5"
"2163";"1";"4"
"2164";"1";"4"
"2165";"1";"4"
"2166";"0";"4"
"2167";"0";"6"
"2168";"0";"6"
"2169";"1";"5"
"2170";"1";"5"
"2171";"0";"5"
"2172";"0";"5"
"2173";"0";"5"
"2174";"0";"6"
"2175";"0";"7"
"2176";"2";"5"
"2177";"2";"5"
"2178";"4";"3"
"2179";"5";"2"
"2180";"4";"3"
"2181";"2";"5"
"2182";"2";"6"
"2183";"5";"3"
"2184";"5";"4"
"2185";"4";"5"
"2186";"5";"4"
"2187";"6";"3"
"2188";"6";"3"
"2189";"5";"4"
"2190";"5";"4"
"2191";"5";"4"
"2192";"6";"3"
"2193";"6";"2"
"2194";"6";"2"
"2195";"6";"4"
"2196";"6";"2"
"2197";"6";"2"
"2198";"6";"2"
"2199";"6";"2"
"2200";"5";"3"
"2201";"7";"1"
"2202";"7";"1"
"2203";"7";"3"
"2204";"7";"1"
"2205";"7";"1"
"2206";"7";"1"
"2207";"7";"1"
"2208";"7";"1"
"2209";"7";"2"
"2210";"7";"2"
"2211";"7";"0"
"2212";"7";"1"
"2213";"7";"1"
"2214";"7";"2"
"2215";"7";"0"
"2216";"7";"0"
"2217";"7";"1"
"2218";"7";"1"
"2219";"7";"0"
"2220";"7";"1"
"2221";"7";"1"
"2222";"7";"1"
"2223";"7";"1"
"2224";"7";"1"
"2225";"7";"1"
"2226";"7";"1"
"2227";"6";"2"
"2228";"7";"1"
"2229";"7";"1"
"2230";"7";"1"
"2231";"7";"2"
"2232";"7";"1"
"2233";"7";"1"
"2234";"7";"1"
"2235";"7";"1"
"2236";"7";"1"
"2237";"7";"1"
"2238";"7";"1"
"2239";"6";"2"
"2240";"8";"0"
"2241";"7";"2"
"2242";"8";"1"
"2243";"8";"2"
"2244";"8";"1"
"2245";"8";"1"
"2246";"8";"1"
"2247";"7";"2"
"2248";"8";"1"
"2249";"8";"1"
"2250";"8";"1"
"2251";"8";"1"
"2252";"8";"0"
"2253";"8";"1"
"2254";"8";"1"
"2255";"8";"1"
"2256";"7";"2"
"2257";"8";"1"
"2258";"8";"1"
"2259";"7";"3"
"2260";"7";"2"
"2261";"8";"1"
"2262";"8";"1"
"2263";"7";"2"
"2264";"8";"1"
"2265";"7";"2"
"2266";"8";"1"
"2267";"8";"1"
"2268";"8";"1"
"2269";"8";"1"
"2270";"8";"3"
"2271";"8";"1"
"2272";"8";"2"
"2273";"8";"1"
"2274";"8";"2"
"2275";"6";"3"
"2276";"7";"2"
"2277";"6";"3"
"2278";"7";"2"
"2279";"7";"2"
"2280";"6";"3"
"2281";"6";"3"
"2282";"6";"3"
"2283";"6";"2"
"2284";"5";"3"
"2285";"6";"2"
"2286";"6";"2"
"2287";"5";"3"
"2288";"6";"2"
"2289";"5";"3"
"2290";"6";"2"
"2291";"6";"1"
"2292";"6";"2"
"2293";"5";"3"
"2294";"6";"2"
"2295";"6";"2"
"2296";"4";"4"
"2297";"7";"1"
"2298";"7";"2"
"2299";"7";"1"
"2300";"7";"1"
"2301";"5";"3"
"2302";"5";"2"
"2303";"5";"2"
"2304";"5";"2"
"2305";"4";"3"
"2306";"4";"2"
"2307";"4";"3"
"2308";"3";"4"
"2309";"5";"2"
"2310";"4";"3"
"2311";"5";"2"
"2312";"5";"3"
"2313";"5";"3"
"2314";"4";"5"
"2315";"6";"3"
"2316";"6";"4"
"2317";"5";"3"
"2318";"5";"3"
"2319";"5";"3"
"2320";"5";"3"
"2321";"5";"3"
"2322";"5";"4"
"2323";"5";"4"
"2324";"5";"3"
"2325";"5";"4"
"2326";"7";"2"
"2327";"7";"2"
"2328";"7";"3"
"2329";"7";"2"
"2330";"7";"2"
"2331";"7";"3"
"2332";"6";"3"
"2333";"7";"2"
"2334";"7";"2"
"2335";"7";"2"
"2336";"7";"3"
